origem_id,destino_id,tipo_relacao,data
dou/dou_23580442_despacho_sim_anp_n_213_de_6_de_fevereiro_de_2026.txt,LEI-9478,cita,09/02/2026
dou/dou_23580958_despacho.txt,LEI-227,cita,09/02/2026
dou/dou_23580974_despacho.txt,LEI-13575,cita,09/02/2026
dou/dou_23580974_despacho.txt,LEI-227,cita,09/02/2026
dou/dou_23580977_despacho.txt,LEI-227,cita,09/02/2026
dou/dou_23582857_portaria_anp_n_349_de_6_de_fevereiro_de_2026.txt,LEI-9986,cita,09/02/2026
dou/dou_23582857_portaria_anp_n_349_de_6_de_fevereiro_de_2026.txt,DECRETO-2455,cita,09/02/2026
dou/dou_23582880_retifica_o.txt,ANEEL-DESPACHO-291,cita,09/02/2026
dou/dou_23582881_despacho_n_388_de_5_de_fevereiro_de_2026.txt,ANEEL-REH-3565,cita,09/02/2026
dou/dou_23582881_despacho_n_388_de_5_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-388,cita,09/02/2026
dou/dou_23582882_despacho_n_390_de_5_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-390,cita,09/02/2026
dou/dou_23582882_despacho_n_390_de_5_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,09/02/2026
dou/dou_23582883_despacho_n_392_de_5_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-392,cita,09/02/2026
dou/dou_23582883_despacho_n_392_de_5_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,09/02/2026
dou/dou_23582884_despacho_n_413_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-413,cita,09/02/2026
dou/dou_23582886_despacho_n_353_de_3_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-353,cita,09/02/2026
dou/dou_23582887_despacho_n_380_de_4_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-380,cita,09/02/2026
dou/dou_23583522_alvar_n_917_de_5_de_fevereiro_de_2026.txt,LEI-227,cita,10/02/2026
dou/dou_23583523_alvar_n_919_de_6_de_fevereiro_de_2026.txt,LEI-227,cita,10/02/2026
dou/dou_23583524_alvar_n_920_de_6_de_fevereiro_de_2026.txt,LEI-227,cita,10/02/2026
dou/dou_23583560_alvar_n_918_de_6_de_fevereiro_de_2026.txt,LEI-227,cita,10/02/2026
dou/dou_23583561_alvar_n_954_de_7_de_fevereiro_de_2026.txt,LEI-227,cita,10/02/2026
dou/dou_23583597_alvar_n_955_de_7_de_fevereiro_de_2026.txt,LEI-227,cita,10/02/2026
dou/dou_23584142_autoriza_o_sdl_anp_n_81_de_9_de_fevereiro_de_2026.txt,LEI-9478,cita,10/02/2026
dou/dou_23584143_despacho_sdl_anp_n_223_de_9_de_fevereiro_de_2026.txt,LEI-9478,cita,10/02/2026
dou/dou_23584144_despacho_sdl_anp_n_224_de_9_de_fevereiro_de_2026.txt,LEI-9478,cita,10/02/2026
dou/dou_23584146_despacho_sdl_anp_n_226_de_9_de_fevereiro_de_2026.txt,LEI-9478,cita,10/02/2026
dou/dou_23584147_despacho_sdl_anp_n_227_de_9_de_fevereiro_de_2026.txt,LEI-9478,cita,10/02/2026
dou/dou_23584815_despacho.txt,LEI-227,cita,10/02/2026
dou/dou_23584835_despacho.txt,LEI-227,cita,10/02/2026
dou/dou_23584836_despacho.txt,LEI-227,cita,10/02/2026
dou/dou_23584840_despacho.txt,LEI-227,cita,10/02/2026
dou/dou_23584843_despacho.txt,LEI-227,cita,10/02/2026
dou/dou_23584869_despacho.txt,LEI-227,cita,10/02/2026
dou/dou_23584908_resolu_o_anp_n_993_de_9_de_fevereiro_de_2026.txt,LEI-3365,cita,10/02/2026
dou/dou_23584908_resolu_o_anp_n_993_de_9_de_fevereiro_de_2026.txt,LEI-14134,cita,10/02/2026
dou/dou_23584908_resolu_o_anp_n_993_de_9_de_fevereiro_de_2026.txt,LEI-9478,cita,10/02/2026
dou/dou_23584908_resolu_o_anp_n_993_de_9_de_fevereiro_de_2026.txt,LEI-1075,cita,10/02/2026
dou/dou_23586158_despacho_n_382_de_4_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-382,cita,10/02/2026
dou/dou_23586159_despacho_n_396_de_5_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-396,cita,10/02/2026
dou/dou_23586160_despacho_n_406_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-406,cita,10/02/2026
dou/dou_23586161_despacho_n_407_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-407,cita,10/02/2026
dou/dou_23586162_despacho_n_410_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-410,cita,10/02/2026
dou/dou_23586652_despacho_n_172_de_22_de_janeiro_de_2026.txt,PORTARIA-4595,cita,10/02/2026
dou/dou_23586652_despacho_n_172_de_22_de_janeiro_de_2026.txt,ANEEL-REN-1133,cita,10/02/2026
dou/dou_23586652_despacho_n_172_de_22_de_janeiro_de_2026.txt,ANEEL-DESPACHO-172,cita,10/02/2026
dou/dou_23586653_despacho_n_156_de_21_de_janeiro_de_2026.txt,ANEEL-DESPACHO-156,cita,10/02/2026
dou/dou_23586654_despacho_n_160_de_21_de_janeiro_de_2026.txt,ANEEL-DESPACHO-160,cita,10/02/2026
dou/dou_23586655_despacho_n_394_de_5_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-394,cita,10/02/2026
dou/dou_23586656_despacho_n_405_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-405,cita,10/02/2026
dou/dou_23586657_despacho_n_408_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-408,cita,10/02/2026
dou/dou_23586658_despacho_n_409_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-409,cita,10/02/2026
dou/dou_23586659_despacho_n_411_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-411,cita,10/02/2026
dou/dou_23586660_despacho_n_412_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-412,cita,10/02/2026
dou/dou_23586661_despacho_n_419_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-419,cita,10/02/2026
dou/dou_23586662_despacho_n_421_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-421,cita,10/02/2026
dou/dou_23586663_despacho_n_385_de_5_de_fevereiro_de_2026.txt,PORTARIA-4595,cita,10/02/2026
dou/dou_23586663_despacho_n_385_de_5_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-385,cita,10/02/2026
dou/dou_23586664_despacho_n_424_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-424,cita,10/02/2026
dou/dou_23586665_despacho_n_428_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-428,cita,10/02/2026
dou/dou_23586666_despacho_n_431_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-431,cita,10/02/2026
dou/dou_23586667_despacho_n_414_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-414,cita,10/02/2026
dou/dou_23586667_despacho_n_414_de_6_de_fevereiro_de_2026.txt,ANEEL-REN-1093,cita,10/02/2026
dou/dou_23586667_despacho_n_414_de_6_de_fevereiro_de_2026.txt,PORTARIA-6824,cita,10/02/2026
dou/dou_23586668_despacho_n_3_547_de_1_de_dezembro_de_2025.txt,ANEEL-DESPACHO-3547,cita,10/02/2026
dou/dou_23586669_despacho_n_3_798_de_18_de_dezembro_de_2025.txt,ANEEL-DESPACHO-3798,cita,10/02/2026
dou/dou_23586670_despacho_n_84_de_21_de_janeiro_de_2026.txt,ANEEL-DESPACHO-84,cita,10/02/2026
dou/dou_23586671_despacho_n_106_de_19_de_janeiro_de_2026.txt,ANEEL-DESPACHO-106,cita,10/02/2026
dou/dou_23586672_despacho_n_113_de_19_de_janeiro_de_2026.txt,ANEEL-DESPACHO-113,cita,10/02/2026
dou/dou_23586673_despacho_n_114_de_19_de_janeiro_de_2026.txt,ANEEL-DESPACHO-114,cita,10/02/2026
dou/dou_23586903_portaria_snpgb_mme_n_208_de_2_de_fevereiro_de_2026.txt,PORTARIA-681,cita,10/02/2026
dou/dou_23586903_portaria_snpgb_mme_n_208_de_2_de_fevereiro_de_2026.txt,DECRETO-6144,cita,10/02/2026
dou/dou_23586903_portaria_snpgb_mme_n_208_de_2_de_fevereiro_de_2026.txt,LEI-11488,cita,10/02/2026
dou/dou_23588102_autoriza_o_sdl_anp_n_82_de_10_de_fevereiro_de_2026.txt,LEI-9478,cita,11/02/2026
dou/dou_23588575_despacho.txt,LEI-13575,cita,11/02/2026
dou/dou_23588575_despacho.txt,LEI-227,cita,11/02/2026
dou/dou_23588588_despacho.txt,LEI-227,cita,11/02/2026
dou/dou_23588611_despacho.txt,LEI-227,cita,11/02/2026
dou/dou_23590454_despacho_n_115_de_27_de_janeiro_de_2026.txt,ANEEL-DESPACHO-115,cita,11/02/2026
dou/dou_23590455_despacho_n_308_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-308,cita,11/02/2026
dou/dou_23590456_despacho_n_309_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-309,cita,11/02/2026
dou/dou_23590457_despacho_n_282_de_30_de_janeiro_de_2026.txt,ANEEL-DESPACHO-282,cita,11/02/2026
dou/dou_23590458_despacho_n_283_de_30_de_janeiro_de_2026.txt,ANEEL-DESPACHO-283,cita,11/02/2026
dou/dou_23590459_despacho_n_284_de_30_de_janeiro_de_2026.txt,ANEEL-DESPACHO-284,cita,11/02/2026
dou/dou_23590460_despacho_n_286_de_30_de_janeiro_de_2026.txt,ANEEL-DESPACHO-286,cita,11/02/2026
dou/dou_23590461_despacho_n_303_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-303,cita,11/02/2026
dou/dou_23590462_despacho_n_304_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-304,cita,11/02/2026
dou/dou_23590463_despacho_n_306_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-306,cita,11/02/2026
dou/dou_23590465_despacho_n_307_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-307,cita,11/02/2026
dou/dou_23590580_despacho_n_20_756_gepem_anm_2026.txt,ANEEL-DESPACHO-20756,cita,11/02/2026
dou/dou_23590598_despacho_n_436_de_9_de_fevereiro_de_2026.txt,ANEEL-REN-1029,cita,11/02/2026
dou/dou_23590598_despacho_n_436_de_9_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,11/02/2026
dou/dou_23590598_despacho_n_436_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-436,cita,11/02/2026
dou/dou_23590599_despacho_n_426_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-426,cita,11/02/2026
dou/dou_23590599_despacho_n_426_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-3352,cita,11/02/2026
dou/dou_23590601_despacho_n_298_de_30_de_janeiro_de_2026.txt,ANEEL-DESPACHO-298,cita,11/02/2026
dou/dou_23590602_despacho_n_299_de_30_de_janeiro_de_2026.txt,ANEEL-DESPACHO-299,cita,11/02/2026
dou/dou_23590603_despacho_n_311_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-311,cita,11/02/2026
dou/dou_23590604_despacho_n_312_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-312,cita,11/02/2026
dou/dou_23590605_despacho_n_313_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-313,cita,11/02/2026
dou/dou_23590606_despacho_n_314_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-314,cita,11/02/2026
dou/dou_23590607_despacho_n_315_de_2_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-315,cita,11/02/2026
dou/dou_23590608_despacho_n_383_de_4_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-383,cita,11/02/2026
dou/dou_23590609_despacho_n_397_de_5_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-397,cita,11/02/2026
dou/dou_23590610_despacho_n_437_de_9_de_fevereiro_de_2026.txt,ANEEL-REN-1029,cita,11/02/2026
dou/dou_23590610_despacho_n_437_de_9_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,11/02/2026
dou/dou_23590610_despacho_n_437_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-437,cita,11/02/2026
dou/dou_23590611_despacho_n_402_de_6_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-402,cita,11/02/2026
dou/dou_23590612_despacho_n_420_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-420,cita,11/02/2026
dou/dou_23590613_despacho_n_425_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-425,cita,11/02/2026
dou/dou_23590614_despacho_n_427_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-64,cita,11/02/2026
dou/dou_23590614_despacho_n_427_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-427,cita,11/02/2026
dou/dou_23590615_despacho_n_438_de_9_de_fevereiro_de_2026.txt,ANEEL-REN-1029,cita,11/02/2026
dou/dou_23590615_despacho_n_438_de_9_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,11/02/2026
dou/dou_23590615_despacho_n_438_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-438,cita,11/02/2026
dou/dou_23590616_despacho_n_439_de_9_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,11/02/2026
dou/dou_23590616_despacho_n_439_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-439,cita,11/02/2026
dou/dou_23590617_despacho_n_440_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-440,cita,11/02/2026
dou/dou_23590617_despacho_n_440_de_9_de_fevereiro_de_2026.txt,ANEEL-REN-1029,cita,11/02/2026
dou/dou_23590617_despacho_n_440_de_9_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,11/02/2026
dou/dou_23590618_despacho_n_441_de_9_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,11/02/2026
dou/dou_23590618_despacho_n_441_de_9_de_fevereiro_de_2026.txt,ANEEL-REN-1029,cita,11/02/2026
dou/dou_23590618_despacho_n_441_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-441,cita,11/02/2026
dou/dou_23590619_despacho_n_442_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-442,cita,11/02/2026
dou/dou_23590619_despacho_n_442_de_9_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,11/02/2026
dou/dou_23590620_despacho_n_443_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-443,cita,11/02/2026
dou/dou_23590620_despacho_n_443_de_9_de_fevereiro_de_2026.txt,ANEEL-REN-1029,cita,11/02/2026
dou/dou_23590620_despacho_n_443_de_9_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,11/02/2026
dou/dou_23590621_despacho_n_444_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-444,cita,11/02/2026
dou/dou_23590621_despacho_n_444_de_9_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,11/02/2026
dou/dou_23590977_alvar_n_995_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23590978_alvar_n_996_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23590979_alvar_n_997_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23590980_alvar_n_999_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23590994_alvar_n_998_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23591173_alvar_n_1_002_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23591174_alvar_n_1_004_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23591218_alvar_n_1_000_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23591219_alvar_n_1_001_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23591220_alvar_n_1_003_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23591522_alvar_n_1_009_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23591529_alvar_n_1_005_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23591530_alvar_n_1_006_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23591531_alvar_n_1_007_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23591532_alvar_n_1_008_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23592300_alvar_n_1_010_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23592301_alvar_n_1_011_de_10_de_fevereiro_de_2026.txt,LEI-227,cita,12/02/2026
dou/dou_23592787_autoriza_o_spc_anp_n_83_de_11_de_fevereiro_de_2026.txt,LEI-9478,cita,12/02/2026
dou/dou_23592808_autoriza_o_spc_anp_n_84_de_11_de_fevereiro_de_2026.txt,LEI-9478,cita,12/02/2026
dou/dou_23593654_portaria_mme_n_895_de_11_de_fevereiro_de_2026.txt,LEI-8987,cita,12/02/2026
dou/dou_23593654_portaria_mme_n_895_de_11_de_fevereiro_de_2026.txt,LEI-9427,cita,12/02/2026
dou/dou_23593826_portaria_sntep_mme_n_3_058_de_6_de_fevereiro_de_20.txt,DECRETO-5163,cita,12/02/2026
dou/dou_23593827_portaria_sntep_mme_n_3_059_de_6_de_fevereiro_de_20.txt,DECRETO-5163,cita,12/02/2026
dou/dou_23594146_portaria_sntep_mme_n_3_061_de_11_de_fevereiro_de_2.txt,DECRETO-12002,cita,12/02/2026
dou/dou_23594146_portaria_sntep_mme_n_3_061_de_11_de_fevereiro_de_2.txt,PORTARIA-692,cita,12/02/2026
dou/dou_23594146_portaria_sntep_mme_n_3_061_de_11_de_fevereiro_de_2.txt,PORTARIA-6,cita,12/02/2026
dou/dou_23594146_portaria_sntep_mme_n_3_061_de_11_de_fevereiro_de_2.txt,DECRETO-11492,cita,12/02/2026
dou/dou_23594200_portaria_sntep_mme_n_3_060_de_11_de_fevereiro_de_2.txt,PORTARIA-692,cita,12/02/2026
dou/dou_23594200_portaria_sntep_mme_n_3_060_de_11_de_fevereiro_de_2.txt,DECRETO-11492,cita,12/02/2026
dou/dou_23594265_despacho.txt,LEI-227,cita,12/02/2026
dou/dou_23594290_despacho.txt,LEI-227,cita,12/02/2026
dou/dou_23594771_retifica_o.txt,ANEEL-DESPACHO-428,cita,12/02/2026
dou/dou_23594772_despacho_n_432_de_9_de_fevereiro_de_2026.txt,PORTARIA-4595,cita,12/02/2026
dou/dou_23594772_despacho_n_432_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-432,cita,12/02/2026
dou/dou_23594773_portaria_n_7_053_de_9_de_fevereiro_de_2026.txt,PORTARIA-7053,cita,12/02/2026
dou/dou_23594773_portaria_n_7_053_de_9_de_fevereiro_de_2026.txt,PORTARIA-6857,cita,12/02/2026
dou/dou_23594775_despacho_n_434_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-434,cita,12/02/2026
dou/dou_23594776_despacho_n_446_de_9_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-446,cita,12/02/2026
dou/dou_23594777_despacho_n_458_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-458,cita,12/02/2026
dou/dou_23597921_autoriza_o_cpt_anp_n_85_de_12_de_fevereiro_de_2026.txt,PORTARIA-265,cita,13/02/2026
dou/dou_23598074_despacho.txt,LEI-227,cita,13/02/2026
dou/dou_23598103_despacho_n_472_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-472,cita,13/02/2026
dou/dou_23598103_despacho_n_472_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-2704,cita,13/02/2026
dou/dou_23598104_despacho_n_474_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-474,cita,13/02/2026
dou/dou_23598105_despacho_n_475_de_10_de_fevereiro_de_2026.txt,ANEEL-REH-3481,cita,13/02/2026
dou/dou_23598105_despacho_n_475_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-475,cita,13/02/2026
dou/dou_23598106_despacho_n_476_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-476,cita,13/02/2026
dou/dou_23598235_despacho_n_463_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-463,cita,13/02/2026
dou/dou_23598235_despacho_n_463_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-1914,cita,13/02/2026
dou/dou_23598236_despacho_n_465_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-2452,cita,13/02/2026
dou/dou_23598236_despacho_n_465_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-465,cita,13/02/2026
dou/dou_23598237_despacho_n_466_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-466,cita,13/02/2026
dou/dou_23598237_despacho_n_466_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-1141,cita,13/02/2026
dou/dou_23598238_despacho_n_530_de_12_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-530,cita,13/02/2026
dou/dou_23598238_despacho_n_530_de_12_de_fevereiro_de_2026.txt,ONS-SUBMODULO-11.1,cita,13/02/2026
dou/dou_23598238_despacho_n_530_de_12_de_fevereiro_de_2026.txt,LEI-10848,cita,13/02/2026
dou/dou_23598238_despacho_n_530_de_12_de_fevereiro_de_2026.txt,DECRETO-5163,cita,13/02/2026
dou/dou_23598238_despacho_n_530_de_12_de_fevereiro_de_2026.txt,ANEEL-REN-1009,cita,13/02/2026
dou/dou_23598239_despacho_n_246_de_28_de_janeiro_de_2026.txt,ANEEL-DESPACHO-246,cita,13/02/2026
dou/dou_23598240_despacho_n_484_de_11_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-484,cita,13/02/2026
dou/dou_23598241_despacho_n_491_de_11_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-491,cita,13/02/2026
dou/dou_23598273_despacho.txt,LEI-9430,cita,13/02/2026
dou/dou_23598273_despacho.txt,LEI-9993,cita,13/02/2026
dou/dou_23598273_despacho.txt,LEI-13575,cita,13/02/2026
dou/dou_23598419_resolu_o_n_7_de_9_de_fevereiro_de_2026.txt,DECRETO-11142,cita,13/02/2026
dou/dou_23598419_resolu_o_n_7_de_9_de_fevereiro_de_2026.txt,LEI-14222,cita,13/02/2026
dou/dou_23598420_resolu_o_n_8_de_9_de_fevereiro_de_2026.txt,DECRETO-11142,cita,13/02/2026
dou/dou_23598420_resolu_o_n_8_de_9_de_fevereiro_de_2026.txt,LEI-14222,cita,13/02/2026
dou/dou_23598421_resolu_o_n_9_de_9_de_fevereiro_de_2026.txt,DECRETO-11142,cita,13/02/2026
dou/dou_23598421_resolu_o_n_9_de_9_de_fevereiro_de_2026.txt,LEI-14222,cita,13/02/2026
dou/dou_23598422_resolu_o_n_10_de_9_de_fevereiro_de_2026.txt,DECRETO-11142,cita,13/02/2026
dou/dou_23598422_resolu_o_n_10_de_9_de_fevereiro_de_2026.txt,LEI-14222,cita,13/02/2026
dou/dou_23599040_despacho_sdl_anp_n_255_de_12_de_fevereiro_de_2026.txt,LEI-9478,cita,13/02/2026
dou/dou_23599070_despacho_n_354_de_12_de_fevereiro_de_2026.txt,PORTARIA-6823,cita,13/02/2026
dou/dou_23599070_despacho_n_354_de_12_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-354,cita,13/02/2026
dou/dou_23599071_despacho_n_479_de_10_de_fevereiro_de_2026.txt,PORTARIA-6823,cita,13/02/2026
dou/dou_23599071_despacho_n_479_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-479,cita,13/02/2026
dou/dou_23599072_despacho_n_525_de_11_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-525,cita,13/02/2026
dou/dou_23599073_despacho_n_535_de_12_de_fevereiro_de_2026.txt,ANEEL-REN-1029,cita,13/02/2026
dou/dou_23599073_despacho_n_535_de_12_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-535,cita,13/02/2026
dou/dou_23599073_despacho_n_535_de_12_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,13/02/2026
dou/dou_23599074_despacho_n_536_de_12_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,13/02/2026
dou/dou_23599074_despacho_n_536_de_12_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-536,cita,13/02/2026
dou/dou_23599075_despacho_n_537_de_12_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-537,cita,13/02/2026
dou/dou_23599075_despacho_n_537_de_12_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,13/02/2026
dou/dou_23599076_despacho_n_538_de_12_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-538,cita,13/02/2026
dou/dou_23599076_despacho_n_538_de_12_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,13/02/2026
dou/dou_23599077_despacho_n_539_de_12_de_fevereiro_de_2026.txt,PORTARIA-6836,cita,13/02/2026
dou/dou_23599077_despacho_n_539_de_12_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-539,cita,13/02/2026
dou/dou_23599600_resolu_o_cgiee_n_1_de_6_de_fevereiro_de_2026.txt,DECRETO-9864,cita,18/02/2026
dou/dou_23599600_resolu_o_cgiee_n_1_de_6_de_fevereiro_de_2026.txt,LEI-10295,cita,18/02/2026
dou/dou_23599604_autoriza_o_sdl_anp_n_86_de_13_de_fevereiro_de_2026.txt,LEI-9478,cita,18/02/2026
dou/dou_23599605_autoriza_o_sdl_anp_n_87_de_13_de_fevereiro_de_2026.txt,LEI-9478,cita,18/02/2026
dou/dou_23599606_autoriza_o_sdl_anp_n_88_de_13_de_fevereiro_de_2026.txt,LEI-9478,cita,18/02/2026
dou/dou_23599607_autoriza_o_sdl_anp_n_89_de_13_de_fevereiro_de_2026.txt,LEI-9478,cita,18/02/2026
dou/dou_23599668_despacho_sdl_anp_n_256_de_13_de_fevereiro_de_2026.txt,LEI-9478,cita,18/02/2026
dou/dou_23600226_resolu_o_homologat_ria_n_3_568_de_10_de_fevereiro_.txt,ANEEL-REH-3568,cita,13/02/2026
dou/dou_23600948_despacho_n_526_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-3140,cita,18/02/2026
dou/dou_23600948_despacho_n_526_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-526,cita,18/02/2026
dou/dou_23600949_despacho_n_527_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-527,cita,18/02/2026
dou/dou_23600949_despacho_n_527_de_10_de_fevereiro_de_2026.txt,ANEEL-REH-3444,cita,18/02/2026
dou/dou_23600950_despacho_n_528_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-3663,cita,18/02/2026
dou/dou_23600950_despacho_n_528_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-528,cita,18/02/2026
dou/dou_23600951_despacho_n_529_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-2163,cita,18/02/2026
dou/dou_23600951_despacho_n_529_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-529,cita,18/02/2026
dou/dou_23601106_despacho_n_511_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-511,cita,18/02/2026
dou/dou_23601107_despacho_n_512_de_10_de_fevereiro_de_2026.txt,ANEEL-DESPACHO-512,cita,18/02/2026
dou/dou_23601148_despacho_n_514_de_10_de_fevereiro_de_2026.txt,ANEEL-REN-414,cita,18/02/2026
